Year,Total_Returns,AgeClass_0.1,AgeClass_0.2,AgeClass_0.3,AgeClass_0.4,AgeClass_0.5,AgeClass_1.1,AgeClass_1.2,AgeClass_1.3,AgeClass_1.4,AgeClass_1.5,AgeClass_2.1,AgeClass_2.2,AgeClass_2.3,AgeClass_2.4,AgeClass_3.1,AgeClass_3.2,AgeClass_3.3,AgeClass_3.4,Total_Returns_NextYear,Pacea_ALPI_Anomaly,npi_mean_NovMar,oni_mean_DecFeb,npgo_mean_DecFeb,ao_mean_DecMar,pdo_mean_DecMar,pdo_mean_MaySep,sss_mayaug,River_Alagnak,River_Egegik,River_Igushik,River_Kvichak,River_Naknek,River_Nushagak,River_Ugashik,River_Wood
1986,2379337.92750617,8.90187842235939e-08,115054.711935882,420279.408315352,8931.03686106147,0.0,275.840543219469,125109.028118001,1576924.65664309,8819.91913053572,0.0,0.0,2611.8873910791,121331.438567855,0.0,0.0,0.0,0.0,0.0,1380199.93065938,5.2,1004.794,26.156666666666663,-1.2994893666666667,-0.87225,1.13,0.46,31.78162238135267,0,0,0,0,0,1,0,0
1987,1380199.93065938,0.0,10147.1559370988,502453.47950264,34030.6013980189,0.0,1.55128756194565e-05,233673.059310938,594091.303099712,5804.33139481424,0.0,0.0,1.73804769461259e-07,4.61320123559136e-07,6.6864421336328715e-09,0.0,0.0,0.0,0.0,1090076.22722232,3.62,1005.968,27.80333333333333,0.3326573833333333,-1.07675,1.4975,1.086,31.528236524382635,0,0,0,0,0,1,0,0
1988,1090076.22722232,0.0,85590.5135228253,218564.409449476,111519.902338948,0.0,0.0,46770.5412210206,543194.450703628,71345.3274444259,0.0,0.0,5890.14117376119,6628.18566532267,572.75570291166,0.0,0.0,0.0,0.0,1190738.06078031,1.21,1008.134,27.406666666666663,0.8647857866666667,-0.383,0.5325,-0.286,31.48124515476512,0,0,0,0,0,1,0,0
1989,1190738.06078031,0.0,94281.4228582066,533284.555659323,26533.2433224767,0.0,0.0,63478.0956455417,432522.59171639,17209.8301304073,0.0,0.0,3961.82012938278,19466.5013185819,0.0,0.0,0.0,0.0,0.0,1804526.25503149,-2.68,1011.742,24.93,0.90987403,2.3985,-1.0175,-0.0859999999999999,31.32763057680272,0,0,0,0,0,1,0,0
1990,1804526.25503149,0.0,174614.990794573,803990.206117516,63475.4929572769,0.0,0.0,98020.4532820955,638819.125362922,20857.6808012175,0.0,0.0,2858.39739710762,1889.90831878611,0.0,0.0,0.0,0.0,0.0,1628966.62721073,-0.87,1010.906,26.686666666666667,-0.0613260966666666,1.68725,-0.76,-0.314,31.69971599151839,0,0,0,0,0,1,0,0
1991,1628966.62721073,0.0,53519.9505344395,667893.303065515,54040.4706513052,0.0,0.0,32993.8193841774,791155.337996986,18463.5061369168,0.0,0.0,2.42536906225103e-09,10900.23944139,0.0,0.0,0.0,0.0,0.0,1888874.17384669,0.45,1011.244,27.036666666666665,-0.86051957,0.1492499999999999,-1.5550000000000002,-1.136,31.505268965194475,0,0,0,0,0,1,0,0
1992,1888874.17384669,0.0,87497.3427589635,450950.245648164,217691.062776329,0.0,0.0,206199.488894642,660534.688197484,200173.728419799,0.0,0.0,15735.1581001703,50092.4590511316,6.6007403124827806e-09,0.0,0.0,0.0,0.0,2580049.13206943,2.14,1006.456,28.363333333333333,-0.05881037,1.06725,0.04,1.056,31.42808303548329,0,0,0,0,0,1,0,0
1993,2580049.13206943,0.0,108080.063342607,463980.437262671,110429.81411821,0.0,0.0,105904.23479021,1651453.31197424,122521.50793225,0.0,0.0,5343.42696160615,11516.8172206779,819.518466962662,0.0,0.0,0.0,0.0,1436463.30122359,-0.94,1008.754,26.82333333333333,-2.2754968,1.5175,0.0775,1.686,31.46903316298528,0,0,0,0,0,1,0,0
1994,1436463.30122359,0.0,13533.5770666743,588589.891074616,19981.3658297456,0.0,400.641155600087,37828.3554258622,693606.135894039,72228.5291943184,0.0,0.0,1126.02302647214,7213.85639179295,1954.92616446782,0.0,0.0,0.0,0.0,810994.888026111,-0.63,1010.356,26.8,-1.9444107,0.15675,0.53,-0.53,31.59085414658731,0,0,0,0,0,1,0,0
1995,810994.888026111,0.0,102933.035218081,138115.692666251,113334.825345717,0.0,0.0,124515.362637432,292042.135124859,22474.6764560016,0.0,188.803990537683,13238.5024945542,3919.95069701234,0.0,0.0,231.9033956655,0.0,0.0,1623168.65684845,1.59,1008.562,27.66333333333333,-1.02555351,0.6405000000000001,-0.65,0.806,31.3801078725217,0,0,0,0,0,1,0,0
1996,1623168.65684845,0.0,41500.7619715601,340637.756540837,4627.14143638916,0.0,0.0,130535.065050283,1073214.74422365,8432.66960914471,0.0,0.0,2430.01136919642,21790.5066473849,0.0,0.0,0.0,0.0,0.0,817646.872974928,0.86,1007.772,25.84,-0.49204,-1.16175,0.8275,0.642,31.49750472538507,0,0,0,0,0,1,0,0
1997,817646.872974928,0.0,1503.92121771713,49450.2596423759,1046.6249028997,0.0,207.106907548087,48386.2812549938,567660.163538025,124084.288188229,6.13404510585651e-05,0.0,9026.60558420404,10371.3837310479,5910.23794654447,0.0,0.0,2.4479569547537203e-09,0.0,991559.918390668,0.49,1008.67,26.23333333333333,-1.3694127,0.2004999999999999,0.2725,1.94,31.624789593824698,0,0,0,0,0,1,0,0
1998,991559.918390668,0.0,2075.99492738091,28616.3343658414,2.15501925871555e-09,0.0,563.012797564585,70182.1556904351,828614.678953225,56241.8938024046,0.0,1.84723317531898e-09,772.89449780223,4492.95335600579,2.15501925871555e-09,0.0,2.4627828685960204e-09,0.0,0.0,451807.045806223,4.58,1005.478,28.87333333333333,0.8962181933333333,-0.64725,1.2125,-1.068,31.431184370126296,0,0,0,0,0,1,0,0
1999,451807.045806223,0.0,0.0,0.0,0.0,0.0,0.0,62890.7641215736,277738.128173881,102421.804362105,0.0,0.0,5624.84341663388,3131.50573202792,1.08732589138028e-09,0.0,0.0,0.0,0.0,1344618.29639977,0.13,1009.446,25.21333333333333,1.38527183,0.1132499999999999,-1.0275,-2.122,31.67090238030277,0,0,0,0,0,1,0,0
2000,1344618.29639977,0.0,0.0,0.0,0.0,0.0,0.0,363788.390887271,925448.81908919,7773.98101232732,0.0,0.0,13338.3822432371,34268.7231677444,0.0,0.0,0.0,0.0,0.0,2093784.90694055,0.26,1008.446,25.11,1.5269583,0.7345,-1.515,-1.218,31.34106679460896,0,0,0,0,0,1,0,0
2001,2093784.90694055,0.0,0.0,0.0,0.0,0.0,5.31089533943836e-09,37572.1894059692,1857241.2856885,186961.535385557,0.0,0.0,4811.35786109076,7198.5385994329,0.0,0.0,0.0,0.0,0.0,691785.044880413,1.5,1007.084,25.98333333333333,2.660991533333333,-1.4055,0.015,-1.642,31.62734210313256,0,0,0,0,0,1,0,0
2002,691785.044880413,0.0,0.0,0.0,0.0,0.0,0.0,154933.593198501,423104.905511225,99273.3821853714,0.0,9.26228294456243e-10,4075.14617142039,10398.0178138945,0.0,0.0,0.0,0.0,0.0,2409659.77058579,-0.37,1009.196,26.52,2.0203324,0.56625,-1.08,-0.658,31.835213461918617,0,0,0,0,0,1,0,0
2003,2409659.77058579,0.0,0.0,0.0,0.0,0.0,1.00204660819666e-09,88030.5695740613,2237868.85698218,27111.8720733679,0.0,1.00204660819666e-09,7352.30030476671,49296.1716514107,0.0,0.0,0.0,0.0,0.0,2062487.12260245,2.8,1005.066,27.56,1.86609866,-0.25075,1.315,0.124,31.29076632456993,0,0,0,0,0,1,0,0
2004,2062487.12260245,0.0,0.0,0.0,0.0,0.0,0.0,240487.491933777,1540416.41747768,207962.959241411,3141.62838429013,0.0,13097.9929440343,57380.6326212477,2.41203572605426e-09,0.0,0.0,3.3765035041808102e-09,0.0,3672976.30209629,2.83,1008.564,27.0,0.38554044,-0.65775,-0.3775,0.16,31.535762359846885,0,0,0,0,0,1,0,0
2005,3672976.30209629,0.0,0.0,0.0,0.0,0.0,1.71084071656003e-09,256405.375229429,3299219.83466898,77948.2425410116,0.0,0.0,5166.52049467201,34236.3291621872,5.125347001619941e-09,0.0,0.0,0.0,0.0,2731826.27073122,0.9,1008.15,27.293333333333333,-1.5064687166666668,-0.25825,-0.025,0.182,31.446986433285385,0,0,0,0,0,1,0,0
2006,2731826.27073122,0.0,7788.32405084639,31274.8357457164,6241.04597162867,0.0,1.76773704071167e-09,179949.038081643,2113325.08612488,374845.074158252,0.0,0.0,4763.34463212569,13639.5219661207,0.0,1.76773704071167e-09,0.0,0.0,0.0,2469463.10559578,0.37,1010.108,25.90333333333333,-1.04372476,-1.0085,0.02,-0.432,31.60625827134545,0,0,0,0,0,1,0,0
2007,2469463.10559578,0.0,0.0,0.0,0.0,0.0,1.2261401766206602e-09,388618.202920449,1763507.71788896,257535.385219123,1084.2095421398,0.0,30293.1040794289,24209.8880194185,4214.59792625993,0.0,0.0,0.0,3.06543346439942e-09,1909482.51005245,0.55,1009.826,27.316666666666663,-0.1777491063333333,1.04775,-0.73,-0.162,31.794008518332863,0,0,0,0,0,1,0,0
2008,1909482.51005245,0.0,5026.92581272982,66769.1819139994,18960.8032325333,0.0,2409.38372032272,194650.117400438,1543092.12084198,68339.5712035949,363.373577345907,0.0,1.13993831235916e-09,9871.03234950566,0.0,0.0,0.0,0.0,0.0,2077745.76725557,-1.1,1009.304,25.12333333333333,0.8532889033333333,0.7909999999999999,-1.2725,-1.83,31.23010551395701,0,0,0,0,0,1,0,0
2009,2077745.76725557,0.0,0.0,0.0,0.0,0.0,1.11273526461665e-09,359162.588976833,1474123.86197733,216438.590179294,0.0,0.0,5760.26466354301,22260.4614585726,0.0,0.0,0.0,0.0,0.0,1206250.66000498,-3.96,1013.466,25.916666666666664,0.66514552,0.22425,-1.74,-0.584,31.84560984995828,0,0,0,0,0,1,0,0
2010,1206250.66000498,0.0,4695.94203598953,7279.4335735332,9543.30228758461,0.0,1034.01659746382,104739.84738397,975338.19625788,79377.8590575187,0.0,0.0,8747.68063347035,15494.3821775733,0.0,0.0,0.0,0.0,0.0,1167743.47542905,4.08,1006.49,28.136666666666667,1.6738658666666666,-2.6745,-0.0925,-1.524,31.85752287195689,0,0,0,0,0,1,0,0
2011,1167743.47542905,0.0,2.6287528043367703e-09,53636.4851208468,1441.06633161757,0.0,1273.49879457973,30883.2395986522,1017213.64630729,37100.3411797458,0.0,0.0,5282.21390168137,20912.9841946361,0.0,0.0,0.0,0.0,0.0,1038209.03832845,-0.62,1011.132,25.306666666666665,0.3997249266666667,-0.32875,-1.645,-1.782,31.665613395064625,0,0,0,0,0,1,0,0
2012,1038209.03832845,0.0,997.786352428849,10879.2504138378,9824.96782768697,0.0,627.397220647775,163624.600123549,750618.310451247,94243.8262835857,0.0,0.0,2.32002663649614e-09,7392.89965546498,3.16367413795912e-09,0.0,0.0,0.0,0.0,2010208.72414432,0.27,1010.324,25.83333333333333,0.471165961,0.7505000000000001,-1.815,-2.348,31.83025782143892,0,0,0,0,0,1,0,0
2013,2010208.72414432,0.0,0.0,11309.44128207,0.0,0.0,1.6205857209318e-09,97921.8693864645,1834715.03123496,54932.9005954539,0.0,0.0,4819.44601494909,6510.03563042492,0.0,0.0,0.0,0.0,0.0,1510848.69621363,-0.12,1010.312,26.35333333333333,1.1171110666666666,-1.63775,-1.3275,-1.098,31.74731499401491,0,0,0,0,0,1,0,0
2014,1510848.69621363,0.0,0.0,4535.09855681046,3410.25160850077,0.0,1.0449614458456402e-09,203130.295874963,1140499.8160729,142272.260393701,0.0,1.0449614458456402e-09,4715.28214582489,12285.6915609299,0.0,0.0,0.0,0.0,0.0,2475860.1983152,-0.57,1009.804,26.326666666666668,-0.7239368633333333,0.439,-0.4325,0.468,31.63939226919145,0,0,0,0,0,1,0,0
2015,2475860.1983152,0.0,0.0,18243.7546998352,0.0,0.0,9.49333658469398e-10,206783.841276026,2223040.27062009,25691.4534421532,0.0,0.0,2100.87827708973,3.32218757486339e-09,3.79680655256918e-09,0.0,0.0,0.0,0.0,2575667.3057219,0.34,1007.862,27.27,-0.7725732833333334,1.09625,1.5550000000000002,0.8999999999999999,31.53939086287769,0,0,0,0,0,1,0,0
2016,2575667.3057219,0.0,0.0,9.10064787701739,3.32415087877898e-09,0.0,5632.10546594796,486257.720178261,2060681.74574473,16029.9951723689,0.0,0.0,3339.2688382183,3717.36967449309,3.32415087877898e-09,0.0,0.0,0.0,0.0,8199368.38266315,4.13,1006.588,29.130000000000003,0.0258715233333333,0.0627499999999999,0.9725,0.322,31.77866458181125,0,0,0,0,0,1,0,0
2017,8199368.38266315,0.0,0.0,0.0,0.0,0.0,12587.6821715444,3586570.85022912,4407859.51753084,103137.538084117,0.0,0.0,52482.2144127485,36730.5802347759,0.0,0.0,0.0,0.0,0.0,9602178.93404977,-2.51,1010.256,26.356666666666666,-0.81415251,1.10825,0.1575,-0.1,31.667139850445647,0,0,0,0,0,1,0,0
2018,9602178.93404977,0.0,0.0,5.4574000658334204e-09,0.0,0.0,10214.1695964636,1124540.61726678,8286002.14099015,70631.0216910613,0.0,3.6382459278812205e-09,13701.7140705113,97089.2704347921,0.0,0.0,0.0,5.4574000658334204e-09,0.0,4306596.06892083,-2.2,1012.978,25.793333333333333,-2.1559666666666666,-0.292,-0.1149999999999999,-0.342,31.545427187165217,0,0,0,0,0,1,0,0
2019,4306596.06892083,0.0,0.0,0.0,0.0,0.0,7129.22808721296,504879.848232399,3630434.37766667,38717.885189545,0.0,30.894866837859,65786.9483717269,59616.8865064359,0.0,0.0,0.0,0.0,0.0,3625516.90068016,1.25,1009.398,27.47,-1.5390468766666667,0.6655000000000001,-0.4175,0.166,31.46749196123721,0,0,0,0,0,1,0,0
2020,3625516.90068016,0.0,0.0,0.0,0.0,0.0,6001.98910534776,1701541.74865207,1871659.88186364,23052.6270801949,0.0,0.0,9783.41804822642,13477.2359306779,0.0,0.0,0.0,0.0,0.0,15073788.6356655,-2.05,1011.762,27.22,-2.1876051333333333,2.22225,-1.16,-0.914,31.71672009710056,0,0,0,0,0,1,0,0
2021,15073788.6356655,1.05502852028377e-06,1.05494996809459e-06,1.05496333011573e-06,1.0549592275926e-06,1.0549543724781e-06,4749.08640018735,8584678.53856882,6222453.5193613,38872.3033914353,1.0549543724781e-06,1.05502852028377e-06,179594.782253145,34035.7544274644,9404.65125153413,1.05502852028377e-06,1.05494996809459e-06,1.05496333011573e-06,1.0549592275926e-06,16333545.245447,0.67,1010.636,25.65333333333333,-1.0642314366666668,-0.8255,-1.09,-1.754,31.832994930779755,0,0,0,0,0,1,0,0
2022,16333545.245447,1.04795556335275e-06,1.04801663712188e-06,1691.57388032927,1.04802442336815e-06,1.04798701425138e-06,2781.57734554409,1676444.68173259,14079471.9263673,111158.791387262,1.04798701425138e-06,1.04795556335275e-06,366809.935979964,95186.758742446,1.04802442336815e-06,1.04795556335275e-06,1.04801663712188e-06,1.04802554135999e-06,1.04802442336815e-06,5448620.10264517,-0.47,1010.524,25.746666666666663,-1.8655508666666665,0.72375,-2.1725,-2.174,31.794433230784403,0,0,0,0,0,1,0,0
2023,5448620.10264517,1.01695733314259e-06,1.01696411521907e-06,1.01696489309611e-06,1.01696472021402e-06,1.01696708310919e-06,14671.2110044814,297019.88997897,4660214.27689474,112653.644738492,1.01696708310919e-06,1311.63384628896,49533.0869447974,309663.883089738,3552.47613749105,1.01695733314259e-06,1.01696411521907e-06,1.01696489309611e-06,1.01696472021402e-06,5629034.74787806,0.4238333333333333,1011.92,26.063333333333333,-1.9729653666666669,-0.37825,-1.8875,-2.586,31.93395661596042,0,0,0,0,0,1,0,0
1963,679649.323283837,0.0,0.0,0.0,0.0,0.0,867.022758235866,27692.2549353037,165551.586934069,996.989660673874,0.0,3694.46063888672,440004.049669424,40842.9586872424,0.0,0.0,9.03956588131486e-10,9.03609508689273e-10,0.0,1305818.31606283,2.32,1007.466,26.00333333333333,-0.2092234233333333,-1.25475,-0.06,-0.58,31.64945122733045,0,0,0,0,0,0,1,0
1964,1305818.31606283,0.0,2.73400120426472e-09,0.0,0.0,0.0,67.6839307445112,937285.507472268,60776.5932101259,0.0,0.0,5926.18776712196,248741.342367595,53021.0012780931,0.0,0.0,3.96430174592187e-08,3.68388083289561e-05,0.0,2884254.35077457,0.74,1009.076,27.33,0.6354695033333334,-0.4815,0.0725,-1.456,31.80659727552044,0,0,0,0,0,0,1,0
1965,2884254.35077457,0.0,0.0,10770.4819695635,0.0,0.0,240.732810187664,329872.156775916,391311.606354852,649.065755051205,0.0,1262.44017470201,1997877.25616841,152270.610765872,0.0,0.0,6.518608641761491e-09,6.4949437481591805e-09,0.0,1373739.2773402,-1.62,1009.884,25.78,-0.7087546033333333,-1.07025,-0.5875,-0.202,31.792252405365904,0,0,0,0,0,0,1,0
1966,1373739.2773402,0.0,0.0,699.076699432332,0.0,0.0,0.0,77486.9444911143,484228.907734943,961.836229901524,0.0,754.095812192974,273290.003538251,531779.576472451,1.84173705200868e-09,0.0,1451.84970473443,3086.98665717511,0.0,440092.796162451,-1.88,1011.274,27.813333333333333,-0.8769983533333334,-1.3545,-0.4625,-0.258,31.76825843640228,0,0,0,0,0,0,1,0
1967,440092.796162451,0.0,0.0,1.0647898463658502e-09,0.0,0.0,133.664341158354,10883.5452489168,149927.907053771,1165.81149874685,0.0,48.901593928048,158144.038617612,119788.927808315,0.0,0.0,1.0645869036105402e-09,1.0647898463658502e-09,0.0,149356.419004232,-0.17,1010.958,26.07333333333333,-0.6303692166666667,0.2925,-0.375,-1.22,31.952062863022533,0,0,0,0,0,0,1,0
1968,149356.419004232,0.0,0.0,102.232460730913,0.0,0.0,7.99915848061505e-10,18937.8619586213,21607.7313323553,79.3183803975237,0.0,10590.2432874921,77496.9099422455,20233.0552743817,266.342209837177,0.0,8.04158449566225e-10,42.7241581690641,0.0,301894.301680882,-0.4,1009.018,25.863333333333333,-0.5417895966666667,-0.2922499999999999,-0.36,0.0079999999999999,31.57690820409291,0,0,0,0,0,0,1,0
1969,301894.301680882,0.0,373.240661056587,0.0,0.0,0.0,100.575775744334,47512.0865504668,8226.24415352521,2125.79085379284,0.0,2815.21277212956,220162.908291361,20578.242622801,0.0,0.0,2.1539102911122303e-09,2.1543361220736503e-09,0.0,1052934.46111376,-2.72,1010.83,27.53,-1.3884037466666663,-2.1115,-0.8574999999999999,-0.516,31.719780758245665,0,0,0,0,0,0,1,0
1970,1052934.46111376,0.0,0.0,406.762666542812,0.0,0.0,0.0,772415.783771252,51187.141399962,0.0,0.0,0.0,212639.57545864,16285.1978173547,0.0,0.0,4.578917620058141e-09,4.57397540088424e-09,0.0,1774596.39188806,3.69,1005.734,26.96333333333333,0.2047551033333333,-1.91925,1.1,-1.08,31.6310978718658,0,0,0,0,0,0,1,0
1971,1774596.39188806,0.0,1.66863186147551e-09,1.66715900376268e-09,117.074065185077,0.0,0.0,98165.5942208475,1554968.78644942,549.039499428946,0.0,1.67794587697893e-09,42250.3376177687,76457.5616204593,0.0,0.0,1793.83667338834,294.161741552358,0.0,131748.183570583,-2.25,1011.482,25.21333333333333,-0.0711822576666666,-0.64375,-1.3125,-1.27,31.681839409159192,0,0,0,0,0,0,1,0
1972,131748.183570583,0.0,0.0,6.37304498937817e-10,6.38429878088867e-10,0.0,111.070532650051,16984.7086799186,54843.6594661183,228.375448760938,0.0,0.0,42253.9569386811,17326.4125044507,6.38429878088867e-10,0.0,6.36772472306279e-10,6.37304498937817e-10,0.0,63411.413719911,-4.51,1011.836,25.88,-0.322304651,0.1634999999999999,-1.8425,-1.158,31.62954716895944,0,0,0,0,0,0,1,0
1973,63411.413719911,0.0,0.0,4.4602206017896006e-10,0.0,0.0,4.46023577824299e-10,4547.89600353383,10063.2709430591,4.46023604226231e-10,0.0,319.260557600381,13507.686703439,34931.5139690132,0.0,0.0,41.7855432635963,5.57527575260092e-10,0.0,66751.5754288623,-1.62,1009.514,28.27,-0.4380004316666667,0.94825,-0.4875,-1.408,31.752411885048023,0,0,0,0,0,0,1,0
1974,66751.5754288623,0.0,0.0,0.0,0.0,0.0,9.279292866294099e-10,3708.87462633552,5660.77021456654,9.27929321488729e-10,0.0,205.928029310741,52667.526642019,4394.11012664316,114.365789984547,0.0,9.27929163141209e-10,0.0,0.0,525564.694158212,1.04,1009.06,24.72,-0.3501739266666667,-0.296,-1.085,-0.126,31.8275206551623,0,0,0,0,0,0,1,0
1975,525564.694158212,0.0,0.0,0.0,0.0,0.0,2.4810764182661703e-09,193375.625943543,2799.2416642571,0.0,0.0,0.0,303315.547440934,24457.5466165374,138.013634923501,0.0,1478.71885801225,2.48098106819494e-09,0.0,618700.618826705,-1.84,1010.026,25.95,0.7798425266666666,0.624,-0.595,-1.538,31.967273043162788,0,0,0,0,0,0,1,0
1976,618700.618826705,0.0,1.5986291442826e-07,1.18372700707763e-07,0.0,0.0,0.0,2.16737220462922e-07,4.04824387872159e-07,0.0,0.0,5.27918987284524e-07,573772.558892092,1.99183847560234e-06,9.58339761745836e-08,0.0,44928.0599289508,2.14659412728756e-06,0.0,429697.41259432,-1.12,1010.094,25.05,1.1134298666666669,0.8917499999999999,-1.2225,-0.132,31.673317617444848,0,0,0,0,0,0,1,0
1977,429697.41259432,0.0,9.14822322056889e-10,4466.56340335009,0.0,0.0,0.0,26044.9453294312,87270.6299293576,0.0,0.0,0.0,145198.447240521,165880.3127445,0.0,0.0,85.1069886214399,751.406958537284,0.0,97115.015029427,3.03,1005.954,27.25333333333333,1.5284769666666669,-1.87675,1.1425,-0.246,31.35712027193895,0,0,0,0,0,0,1,0
1978,97115.015029427,0.0,0.0,1.44232296892108e-09,1.449826941601e-09,0.0,1087.59501117054,9986.42684856561,6764.36217623367,1.449826941601e-09,0.0,14009.5959676045,21376.5651354758,39457.8317891019,1722.90762275046,0.0,1743.93744890345,965.793029616729,0.0,2286731.6205384,2.32,1006.492,27.15,1.1045353533333333,-0.7747499999999999,0.6074999999999999,-0.442,31.65110269945059,0,0,0,0,0,0,1,0
1979,2286731.6205384,0.0,1672.08801420302,0.0,0.0,0.0,3.92411949288777e-09,1565298.94684351,8384.85571233572,322.460295138254,0.0,5168.95767015129,660051.917890254,37293.9732847313,0.0,0.0,6039.3611245142,2499.05970355643,0.0,4642573.23972568,-0.99,1010.552,26.56,-0.62114414,-1.181,-0.7150000000000001,0.4039999999999999,31.791077236631025,0,0,0,0,0,0,1,0
1980,4642573.23972568,0.0,2.38260796255533e-07,4.00546880279961e-06,0.0,0.0,792.364629526288,2328526.86926558,578240.207247779,4.58906976823501e-05,0.0,61271.8531477058,1608268.16137964,65473.7840052232,0.0,5.73445543909917e-08,1.14824480088673e-08,2.58417342119595e-08,0.0,4078237.47704977,1.67,1007.686,27.08333333333333,-1.3888758966666668,-0.7845,0.3299999999999999,-0.0679999999999999,31.5642614364624,0,0,0,0,0,0,1,0
1981,4078237.47704977,0.0,0.0,11007.9580014494,0.0,0.0,0.0,642642.929691399,1705027.67534894,0.0,0.0,0.0,1352579.36062715,365466.276386944,0.0,0.0,1513.27699388139,2.78359473408e-09,0.0,2682649.72556753,5.09,1004.438,26.37333333333333,-0.53494929,-0.5375,0.985,0.862,31.60312337306008,0,0,0,0,0,0,1,0
1982,2682649.72556753,0.0,0.0,7169.64889818984,0.0,0.0,22988.4074079741,245523.689600034,1822598.00227948,8659.84833956685,0.0,3163.41103804222,230132.821228777,341623.685571504,790.211203966802,0.0,0.0,0.0,0.0,4148448.41769836,-3.21,1010.602,26.64,-0.1840691733333333,-0.0127499999999999,0.0349999999999999,-0.33,31.6152804075782,0,0,0,0,0,0,1,0
1983,4148448.41769836,0.0,0.0,4.4493554686227405e-09,0.0,0.0,1117.26130919644,3310049.20688371,336577.380655339,5812.76646934854,0.0,10427.2928765737,343911.61502173,138885.490897533,4.44942941621965e-09,0.0,4.4495634661830715e-09,1667.40358491954,0.0,4166991.72217075,6.69,1003.46,28.766666666666666,0.2813847666666667,-0.01175,0.815,1.406,31.75786072460573,0,0,0,0,0,0,1,0
1984,4166991.72217075,0.0,240.631933437733,5235.63394950824,4.2876733965145514e-09,0.0,861.929597269835,1405682.3347348,786899.520829001,4513.35789085792,0.0,35830.1908593104,1672860.70123281,253588.766239226,1278.65490451153,0.0,4.28796317496854e-09,4.28777516914304e-09,0.0,7940798.19799612,1.68,1006.28,26.01333333333333,-0.1640481899999999,-0.3995,1.4825,0.116,31.80035350571817,0,0,0,0,0,0,1,0
1985,7940798.19799612,0.0,0.0,4923.24844308841,0.0,0.0,4612.32964532082,1742861.18268677,2168627.53229607,23148.854667424,0.0,6623.3847425797,3340398.47223444,649603.193280413,3.930193955050431e-09,0.0,3.92791451524724e-09,3.92719384733323e-09,0.0,6727273.6962772,-1.64,1010.006,25.64333333333333,0.170517743,-0.81225,0.3725,0.002,31.674259449119,0,0,0,0,0,0,1,0
1986,6727273.6962772,0.0,0.0,4885.73586682424,0.0,0.0,5.3129833479009405e-09,325144.672033536,3026320.34150907,14429.1368635021,0.0,266.239669649013,2261030.8645913,1090175.90299163,4902.93311293349,0.0,117.869638745066,0.0,0.0,2910012.7073318,5.2,1004.794,26.156666666666663,-1.2994893666666667,-0.87225,1.13,0.46,31.78162238135267,0,0,0,0,0,0,1,0
1987,2910012.7073318,271.191071686622,1456.02505298661,11993.4613599378,1155.86799807102,0.0,74.2214809106225,733502.9645429,680800.952487528,3536.13210838342,0.0,3616.4989548217,543094.918270168,929012.015823602,1322.20700652626,0.0,176.251174275777,0.0,0.0,2155143.21163953,3.62,1005.968,27.80333333333333,0.3326573833333333,-1.07675,1.4975,1.086,31.528236524382635,0,0,0,0,0,0,1,0
1988,2155143.21163953,0.0,1889.85723873398,9752.74664476012,727.952764654967,0.0,445.950907248594,479102.576627199,252201.235623603,8557.77137884881,0.0,50457.4802705524,562361.88572287,788805.734587203,840.019873847847,0.0,2.1856371139236904e-09,2.18577569308049e-09,0.0,5363340.0715972,1.21,1008.134,27.406666666666663,0.8647857866666667,-0.383,0.5325,-0.286,31.48124515476512,0,0,0,0,0,0,1,0
1989,5363340.0715972,0.0,5097.52408205148,8788.15516509279,4.42318319403165e-09,0.0,555.393296290367,646743.34623154,605094.479534705,2965.71917984782,4.42173050198647e-09,1021.61462830946,3868563.22840385,221167.201057489,2660.54288782294,4.42706445475937e-09,682.867130182754,4.4238879968621105e-09,0.0,2712617.43814504,-2.68,1011.742,24.93,0.90987403,2.3985,-1.0175,-0.0859999999999999,31.32763057680272,0,0,0,0,0,0,1,0
1990,2712617.43814504,0.0,5014.24623478863,48370.4709120281,0.0,0.0,97.2794790342384,459249.597640838,807793.190513286,12415.9466467443,0.0,791.251470575979,878253.70986812,500631.745379609,4.704904462690371e-09,0.0,4.7053536375004e-09,4.7051020209604615e-09,0.0,5959036.39427273,-0.87,1010.906,26.686666666666667,-0.0613260966666666,1.68725,-0.76,-0.314,31.69971599151839,0,0,0,0,0,0,1,0
1991,5959036.39427273,0.0,568.651505996897,7801.40335213707,46.7038320990196,0.0,1791.93032703654,856333.735321201,2678328.79409752,2117.00732854114,0.0,11200.6613673222,1927859.18515675,470702.978929069,3.8596705644854e-09,0.0,3.85987112695374e-09,2285.34305504872,0.0,6341238.572572,0.45,1011.244,27.036666666666665,-0.86051957,0.1492499999999999,-1.5550000000000002,-1.136,31.505268965194475,0,0,0,0,0,0,1,0
1992,6341238.572572,0.0,3611.65545799285,7709.12706834204,4.5855074600294514e-09,0.0,5841.08423705818,470687.77051868,1811306.18856715,77767.8104577505,0.0,33263.3811818772,1998210.95755658,1925221.38010179,5839.10368248043,0.0,1780.11374228449,4.5858290321195115e-09,0.0,6216697.59124577,2.14,1006.456,28.363333333333333,-0.05881037,1.06725,0.04,1.056,31.42808303548329,0,0,0,0,0,0,1,0
